channel_name,image_name,object_class,confidence,x_min,y_min,x_max,y_max
tikvahpharma,188403.jpg,bottle,0.898,119.224853515625,316.25970458984375,383.49395751953125,989.5928344726562
tikvahpharma,188420.jpg,laptop,0.6112,468.5111083984375,235.8502197265625,567.374755859375,307.22918701171875
tikvahpharma,188420.jpg,bottle,0.3016,13.962318420410156,72.61039733886719,30.864883422851562,114.31343078613281
tikvahpharma,188429.jpg,bottle,0.898,119.224853515625,316.25970458984375,383.49395751953125,989.5928344726562
tikvahpharma,188443.jpg,scissors,0.9074,160.8997039794922,317.6031799316406,522.5704345703125,770.7318115234375
tikvahpharma,188443.jpg,scissors,0.6267,330.5792541503906,299.737060546875,666.8289794921875,775.6192626953125
tikvahpharma,188443.jpg,scissors,0.5577,557.4542846679688,276.87078857421875,874.0677490234375,779.9984130859375
tikvahpharma,188517.jpg,laptop,0.6149,584.943603515625,845.2066650390625,753.7037963867188,977.57470703125
tikvahpharma,188517.jpg,tv,0.467,623.318603515625,692.4119262695312,810.7316284179688,836.7017211914062
tikvahpharma,188517.jpg,person,0.4596,671.4892578125,86.45542907714844,1080.0,806.9412231445312
tikvahpharma,188527.jpg,bottle,0.6094,61.34375,455.1724853515625,101.02896118164062,572.0501708984375
tikvahpharma,188527.jpg,tv,0.4251,1058.119140625,415.554931640625,1240.4365234375,537.6754760742188
tikvahpharma,188527.jpg,bottle,0.3039,95.0582275390625,455.7144775390625,132.08106994628906,571.917724609375
tikvahpharma,188574.jpg,bottle,0.6094,61.34375,455.1724853515625,101.02896118164062,572.0501708984375
tikvahpharma,188574.jpg,tv,0.4251,1058.119140625,415.554931640625,1240.4365234375,537.6754760742188
tikvahpharma,188574.jpg,bottle,0.3039,95.0582275390625,455.7144775390625,132.08106994628906,571.917724609375
tikvahpharma,188575.jpg,laptop,0.6149,584.943603515625,845.2066650390625,753.7037963867188,977.57470703125
tikvahpharma,188575.jpg,tv,0.467,623.318603515625,692.4119262695312,810.7316284179688,836.7017211914062
tikvahpharma,188575.jpg,person,0.4596,671.4892578125,86.45542907714844,1080.0,806.9412231445312
tikvahpharma,188580.jpg,person,0.8291,532.8214111328125,464.815185546875,748.7327880859375,772.747802734375
tikvahpharma,188580.jpg,sheep,0.7935,211.32687377929688,995.8955078125,457.9270935058594,1279.200439453125
tikvahpharma,188580.jpg,person,0.6513,1.85833740234375,391.627685546875,421.0750732421875,1268.21826171875
tikvahpharma,188580.jpg,sheep,0.5563,366.5565185546875,785.0196533203125,738.64501953125,1093.5826416015625
tikvahpharma,188580.jpg,person,0.4731,717.4576416015625,583.660400390625,809.1685791015625,790.65234375
tikvahpharma,188580.jpg,person,0.3754,349.77679443359375,509.57684326171875,623.2766723632812,872.7150268554688
tikvahpharma,188580.jpg,person,0.3668,376.1353759765625,510.53314208984375,607.7097778320312,805.1287231445312
tikvahpharma,188580.jpg,sheep,0.3316,591.3731689453125,1033.2578125,807.19384765625,1223.1357421875
tikvahpharma,188580.jpg,person,0.3297,717.00244140625,583.3096923828125,809.6796875,891.2879638671875
tikvahpharma,188581.jpg,person,0.4045,323.8933410644531,270.94293212890625,394.1397399902344,467.30828857421875
tikvahpharma,188581.jpg,person,0.2832,370.09747314453125,256.9791259765625,428.13824462890625,461.577880859375
tikvahpharma,188607.jpg,bottle,0.6094,61.34375,455.1724853515625,101.02896118164062,572.0501708984375
tikvahpharma,188607.jpg,tv,0.4251,1058.119140625,415.554931640625,1240.4365234375,537.6754760742188
tikvahpharma,188607.jpg,bottle,0.3039,95.0582275390625,455.7144775390625,132.08106994628906,571.917724609375
tikvahpharma,188627.jpg,person,0.8411,601.5857543945312,108.37841796875,865.3233032226562,662.32470703125
tikvahpharma,188627.jpg,person,0.6812,40.10015869140625,173.81158447265625,586.146484375,661.7960815429688
tikvahpharma,188640.jpg,bottle,0.7156,158.80523681640625,610.164306640625,207.6302490234375,720.717041015625
tikvahpharma,188640.jpg,bottle,0.5737,102.12200927734375,611.7568359375,149.70530700683594,725.720703125
tikvahpharma,188640.jpg,bottle,0.5661,285.6326904296875,730.090576171875,318.0736083984375,850.45361328125
tikvahpharma,188640.jpg,refrigerator,0.5294,64.0421142578125,14.17608642578125,1153.1448974609375,957.3217163085938
tikvahpharma,188640.jpg,bottle,0.5242,212.091064453125,615.2212524414062,253.53851318359375,716.4729614257812
tikvahpharma,188640.jpg,bottle,0.5141,253.75662231445312,733.3516845703125,287.2861633300781,848.6812744140625
tikvahpharma,188640.jpg,bottle,0.446,176.35641479492188,453.41827392578125,225.20767211914062,562.311767578125
tikvahpharma,188640.jpg,bottle,0.4349,494.05059814453125,375.2877197265625,531.0379028320312,456.2120361328125
tikvahpharma,188640.jpg,bottle,0.4073,794.893310546875,815.4739379882812,823.0828857421875,884.6951293945312
tikvahpharma,188640.jpg,bottle,0.4063,313.4482421875,726.81103515625,347.6634521484375,845.3055419921875
tikvahpharma,188640.jpg,bottle,0.3924,312.0218811035156,608.2154541015625,351.1841735839844,709.2989501953125
tikvahpharma,188640.jpg,bottle,0.3764,278.67462158203125,469.3369445800781,319.29473876953125,558.3310546875
tikvahpharma,188640.jpg,bottle,0.3722,230.39141845703125,456.2491455078125,277.58642578125,559.5941162109375
tikvahpharma,188640.jpg,bottle,0.3283,393.1168518066406,583.0709228515625,432.5935363769531,699.3028564453125
tikvahpharma,188640.jpg,bottle,0.3277,697.3184204101562,828.3358154296875,727.8135375976562,903.6395263671875
tikvahpharma,188640.jpg,bottle,0.3143,768.4482421875,816.8927001953125,791.780517578125,889.0234375
tikvahpharma,188640.jpg,bottle,0.3073,775.014404296875,815.8792724609375,800.28515625,886.6253662109375
tikvahpharma,188640.jpg,bottle,0.3015,431.6339416503906,580.7032470703125,468.9631652832031,696.1993408203125
tikvahpharma,188640.jpg,bottle,0.2964,827.3409423828125,819.1201171875,857.4080810546875,875.84033203125
tikvahpharma,188640.jpg,bottle,0.2872,260.049560546875,613.1093139648438,306.860107421875,711.0740356445312
tikvahpharma,188640.jpg,bottle,0.2817,743.040771484375,818.0679931640625,772.876220703125,893.1409912109375
tikvahpharma,188640.jpg,bottle,0.2729,812.31787109375,815.9535522460938,833.7197265625,881.0639038085938
tikvahpharma,188710.jpg,laptop,0.6149,584.943603515625,845.2066650390625,753.7037963867188,977.57470703125
tikvahpharma,188710.jpg,tv,0.467,623.318603515625,692.4119262695312,810.7316284179688,836.7017211914062
tikvahpharma,188710.jpg,person,0.4596,671.4892578125,86.45542907714844,1080.0,806.9412231445312
tikvahpharma,188750.jpg,suitcase,0.3379,308.9150390625,125.47466278076172,543.0468139648438,308.8559265136719
tikvahpharma,188765.jpg,scissors,0.9074,160.8997039794922,317.6031799316406,522.5704345703125,770.7318115234375
tikvahpharma,188765.jpg,scissors,0.6267,330.5792541503906,299.737060546875,666.8289794921875,775.6192626953125
tikvahpharma,188765.jpg,scissors,0.5577,557.4542846679688,276.87078857421875,874.0677490234375,779.9984130859375
tikvahpharma,188778.jpg,person,0.7324,602.07080078125,59.919464111328125,710.761474609375,199.24322509765625
tikvahpharma,188778.jpg,person,0.713,61.162269592285156,1.9774017333984375,216.89846801757812,201.62254333496094
tikvahpharma,188778.jpg,person,0.6112,441.30999755859375,50.962921142578125,532.5060424804688,271.3260192871094
tikvahpharma,188778.jpg,person,0.6103,404.8214111328125,39.3466796875,472.84173583984375,246.67144775390625
tikvahpharma,188778.jpg,person,0.5295,516.8697509765625,26.188995361328125,613.2869873046875,188.60546875
tikvahpharma,188778.jpg,person,0.514,300.1014404296875,50.14813232421875,412.0206298828125,319.47650146484375
tikvahpharma,188778.jpg,person,0.4786,795.25634765625,7.593017578125,902.234619140625,385.34185791015625
tikvahpharma,188778.jpg,person,0.4503,693.3379516601562,68.09405517578125,753.1953735351562,174.62698364257812
tikvahpharma,188778.jpg,person,0.4029,0.6022567749023438,46.60034942626953,73.93241119384766,246.492919921875
tikvahpharma,188778.jpg,person,0.4018,516.014892578125,27.139854431152344,616.07421875,248.92813110351562
tikvahpharma,188778.jpg,person,0.3977,753.6538696289062,11.65704345703125,903.5426635742188,391.3601379394531
tikvahpharma,188778.jpg,person,0.3716,720.188720703125,58.15586853027344,838.751708984375,181.59535217285156
tikvahpharma,188778.jpg,person,0.3474,279.1160888671875,56.08335876464844,332.925048828125,152.29409790039062
tikvahpharma,188778.jpg,person,0.304,196.97830200195312,51.706298828125,289.8183898925781,197.56304931640625
tikvahpharma,188778.jpg,person,0.2778,196.14393615722656,52.93250274658203,301.5660400390625,286.930419921875
tikvahpharma,188778.jpg,person,0.2663,715.1080322265625,56.6263427734375,855.0142822265625,341.17572021484375
tikvahpharma,188810.jpg,bottle,0.7156,158.80523681640625,610.164306640625,207.6302490234375,720.717041015625
tikvahpharma,188810.jpg,bottle,0.5737,102.12200927734375,611.7568359375,149.70530700683594,725.720703125
tikvahpharma,188810.jpg,bottle,0.5661,285.6326904296875,730.090576171875,318.0736083984375,850.45361328125
tikvahpharma,188810.jpg,refrigerator,0.5294,64.0421142578125,14.17608642578125,1153.1448974609375,957.3217163085938
tikvahpharma,188810.jpg,bottle,0.5242,212.091064453125,615.2212524414062,253.53851318359375,716.4729614257812
tikvahpharma,188810.jpg,bottle,0.5141,253.75662231445312,733.3516845703125,287.2861633300781,848.6812744140625
tikvahpharma,188810.jpg,bottle,0.446,176.35641479492188,453.41827392578125,225.20767211914062,562.311767578125
tikvahpharma,188810.jpg,bottle,0.4349,494.05059814453125,375.2877197265625,531.0379028320312,456.2120361328125
tikvahpharma,188810.jpg,bottle,0.4073,794.893310546875,815.4739379882812,823.0828857421875,884.6951293945312
tikvahpharma,188810.jpg,bottle,0.4063,313.4482421875,726.81103515625,347.6634521484375,845.3055419921875
tikvahpharma,188810.jpg,bottle,0.3924,312.0218811035156,608.2154541015625,351.1841735839844,709.2989501953125
tikvahpharma,188810.jpg,bottle,0.3764,278.67462158203125,469.3369445800781,319.29473876953125,558.3310546875
tikvahpharma,188810.jpg,bottle,0.3722,230.39141845703125,456.2491455078125,277.58642578125,559.5941162109375
tikvahpharma,188810.jpg,bottle,0.3283,393.1168518066406,583.0709228515625,432.5935363769531,699.3028564453125
tikvahpharma,188810.jpg,bottle,0.3277,697.3184204101562,828.3358154296875,727.8135375976562,903.6395263671875
tikvahpharma,188810.jpg,bottle,0.3143,768.4482421875,816.8927001953125,791.780517578125,889.0234375
tikvahpharma,188810.jpg,bottle,0.3073,775.014404296875,815.8792724609375,800.28515625,886.6253662109375
tikvahpharma,188810.jpg,bottle,0.3015,431.6339416503906,580.7032470703125,468.9631652832031,696.1993408203125
tikvahpharma,188810.jpg,bottle,0.2964,827.3409423828125,819.1201171875,857.4080810546875,875.84033203125
tikvahpharma,188810.jpg,bottle,0.2872,260.049560546875,613.1093139648438,306.860107421875,711.0740356445312
tikvahpharma,188810.jpg,bottle,0.2817,743.040771484375,818.0679931640625,772.876220703125,893.1409912109375
tikvahpharma,188810.jpg,bottle,0.2729,812.31787109375,815.9535522460938,833.7197265625,881.0639038085938
tikvahpharma,188833.jpg,person,0.8241,397.3851013183594,325.0810241699219,754.77294921875,796.5220336914062
tikvahpharma,188833.jpg,person,0.7673,16.436767578125,349.7847595214844,377.0320129394531,789.5943603515625
tikvahpharma,188833.jpg,person,0.6869,211.6146697998047,398.7967529296875,441.617431640625,785.3076782226562
tikvahpharma,188833.jpg,clock,0.6471,297.85992431640625,134.1337127685547,518.6143188476562,355.0696105957031
tikvahpharma,188834.jpg,refrigerator,0.5247,136.69935607910156,135.7828369140625,389.7076110839844,525.9697265625
tikvahpharma,188868.jpg,bottle,0.7156,158.80523681640625,610.164306640625,207.6302490234375,720.717041015625
tikvahpharma,188868.jpg,bottle,0.5737,102.12200927734375,611.7568359375,149.70530700683594,725.720703125
tikvahpharma,188868.jpg,bottle,0.5661,285.6326904296875,730.090576171875,318.0736083984375,850.45361328125
tikvahpharma,188868.jpg,refrigerator,0.5294,64.0421142578125,14.17608642578125,1153.1448974609375,957.3217163085938
tikvahpharma,188868.jpg,bottle,0.5242,212.091064453125,615.2212524414062,253.53851318359375,716.4729614257812
tikvahpharma,188868.jpg,bottle,0.5141,253.75662231445312,733.3516845703125,287.2861633300781,848.6812744140625
tikvahpharma,188868.jpg,bottle,0.446,176.35641479492188,453.41827392578125,225.20767211914062,562.311767578125
tikvahpharma,188868.jpg,bottle,0.4349,494.05059814453125,375.2877197265625,531.0379028320312,456.2120361328125
tikvahpharma,188868.jpg,bottle,0.4073,794.893310546875,815.4739379882812,823.0828857421875,884.6951293945312
tikvahpharma,188868.jpg,bottle,0.4063,313.4482421875,726.81103515625,347.6634521484375,845.3055419921875
tikvahpharma,188868.jpg,bottle,0.3924,312.0218811035156,608.2154541015625,351.1841735839844,709.2989501953125
tikvahpharma,188868.jpg,bottle,0.3764,278.67462158203125,469.3369445800781,319.29473876953125,558.3310546875
tikvahpharma,188868.jpg,bottle,0.3722,230.39141845703125,456.2491455078125,277.58642578125,559.5941162109375
tikvahpharma,188868.jpg,bottle,0.3283,393.1168518066406,583.0709228515625,432.5935363769531,699.3028564453125
tikvahpharma,188868.jpg,bottle,0.3277,697.3184204101562,828.3358154296875,727.8135375976562,903.6395263671875
tikvahpharma,188868.jpg,bottle,0.3143,768.4482421875,816.8927001953125,791.780517578125,889.0234375
tikvahpharma,188868.jpg,bottle,0.3073,775.014404296875,815.8792724609375,800.28515625,886.6253662109375
tikvahpharma,188868.jpg,bottle,0.3015,431.6339416503906,580.7032470703125,468.9631652832031,696.1993408203125
tikvahpharma,188868.jpg,bottle,0.2964,827.3409423828125,819.1201171875,857.4080810546875,875.84033203125
tikvahpharma,188868.jpg,bottle,0.2872,260.049560546875,613.1093139648438,306.860107421875,711.0740356445312
tikvahpharma,188868.jpg,bottle,0.2817,743.040771484375,818.0679931640625,772.876220703125,893.1409912109375
tikvahpharma,188868.jpg,bottle,0.2729,812.31787109375,815.9535522460938,833.7197265625,881.0639038085938
tikvahpharma,188875.jpg,sports ball,0.7996,527.907470703125,582.2890014648438,592.4075317382812,648.5825805664062
tikvahpharma,188875.jpg,person,0.7289,614.1900634765625,102.35298919677734,1054.3348388671875,931.996826171875
tikvahpharma,188875.jpg,scissors,0.4601,804.8453979492188,649.3753051757812,926.3631591796875,764.451904296875
tikvahpharma,188875.jpg,person,0.3023,712.4568481445312,100.28981018066406,1063.300537109375,569.1739501953125
tikvahpharma,188877.jpg,scissors,0.9074,160.8997039794922,317.6031799316406,522.5704345703125,770.7318115234375
tikvahpharma,188877.jpg,scissors,0.6267,330.5792541503906,299.737060546875,666.8289794921875,775.6192626953125
tikvahpharma,188877.jpg,scissors,0.5577,557.4542846679688,276.87078857421875,874.0677490234375,779.9984130859375
tikvahpharma,188883.jpg,bottle,0.2587,674.8016357421875,187.51544189453125,793.2041015625,568.1377563476562
tikvahpharma,188887.jpg,book,0.311,499.14874267578125,558.764404296875,755.8875732421875,893.5118408203125
tikvahpharma,188887.jpg,refrigerator,0.2864,72.19037628173828,10.93224048614502,1004.1668701171875,960.0
tikvahpharma,188890.jpg,book,0.2908,0.0,42.06999206542969,653.9518432617188,701.4865112304688
tikvahpharma,188903.jpg,sports ball,0.7996,527.907470703125,582.2890014648438,592.4075317382812,648.5825805664062
tikvahpharma,188903.jpg,person,0.7289,614.1900634765625,102.35298919677734,1054.3348388671875,931.996826171875
tikvahpharma,188903.jpg,scissors,0.4601,804.8453979492188,649.3753051757812,926.3631591796875,764.451904296875
tikvahpharma,188903.jpg,person,0.3023,712.4568481445312,100.28981018066406,1063.300537109375,569.1739501953125
tikvahpharma,188907.jpg,sports ball,0.7996,527.907470703125,582.2890014648438,592.4075317382812,648.5825805664062
tikvahpharma,188907.jpg,person,0.7289,614.1900634765625,102.35298919677734,1054.3348388671875,931.996826171875
tikvahpharma,188907.jpg,scissors,0.4601,804.8453979492188,649.3753051757812,926.3631591796875,764.451904296875
tikvahpharma,188907.jpg,person,0.3023,712.4568481445312,100.28981018066406,1063.300537109375,569.1739501953125
tikvahpharma,188915.jpg,scissors,0.9074,160.8997039794922,317.6031799316406,522.5704345703125,770.7318115234375
tikvahpharma,188915.jpg,scissors,0.6267,330.5792541503906,299.737060546875,666.8289794921875,775.6192626953125
tikvahpharma,188915.jpg,scissors,0.5577,557.4542846679688,276.87078857421875,874.0677490234375,779.9984130859375
tikvahpharma,188920.jpg,cell phone,0.4298,297.66680908203125,409.3172912597656,553.9732055664062,783.9866943359375
tikvahpharma,188920.jpg,person,0.2529,140.08599853515625,601.3194580078125,241.70913696289062,740.156005859375
tikvahpharma,188942.jpg,scissors,0.9074,160.8997039794922,317.6031799316406,522.5704345703125,770.7318115234375
tikvahpharma,188942.jpg,scissors,0.6267,330.5792541503906,299.737060546875,666.8289794921875,775.6192626953125
tikvahpharma,188942.jpg,scissors,0.5577,557.4542846679688,276.87078857421875,874.0677490234375,779.9984130859375
tikvahpharma,188954.jpg,sports ball,0.7996,527.907470703125,582.2890014648438,592.4075317382812,648.5825805664062
tikvahpharma,188954.jpg,person,0.7289,614.1900634765625,102.35298919677734,1054.3348388671875,931.996826171875
tikvahpharma,188954.jpg,scissors,0.4601,804.8453979492188,649.3753051757812,926.3631591796875,764.451904296875
tikvahpharma,188954.jpg,person,0.3023,712.4568481445312,100.28981018066406,1063.300537109375,569.1739501953125
tikvahpharma,188962.jpg,bottle,0.7156,158.80523681640625,610.164306640625,207.6302490234375,720.717041015625
tikvahpharma,188962.jpg,bottle,0.5737,102.12200927734375,611.7568359375,149.70530700683594,725.720703125
tikvahpharma,188962.jpg,bottle,0.5661,285.6326904296875,730.090576171875,318.0736083984375,850.45361328125
tikvahpharma,188962.jpg,refrigerator,0.5294,64.0421142578125,14.17608642578125,1153.1448974609375,957.3217163085938
tikvahpharma,188962.jpg,bottle,0.5242,212.091064453125,615.2212524414062,253.53851318359375,716.4729614257812
tikvahpharma,188962.jpg,bottle,0.5141,253.75662231445312,733.3516845703125,287.2861633300781,848.6812744140625
tikvahpharma,188962.jpg,bottle,0.446,176.35641479492188,453.41827392578125,225.20767211914062,562.311767578125
tikvahpharma,188962.jpg,bottle,0.4349,494.05059814453125,375.2877197265625,531.0379028320312,456.2120361328125
tikvahpharma,188962.jpg,bottle,0.4073,794.893310546875,815.4739379882812,823.0828857421875,884.6951293945312
tikvahpharma,188962.jpg,bottle,0.4063,313.4482421875,726.81103515625,347.6634521484375,845.3055419921875
tikvahpharma,188962.jpg,bottle,0.3924,312.0218811035156,608.2154541015625,351.1841735839844,709.2989501953125
tikvahpharma,188962.jpg,bottle,0.3764,278.67462158203125,469.3369445800781,319.29473876953125,558.3310546875
tikvahpharma,188962.jpg,bottle,0.3722,230.39141845703125,456.2491455078125,277.58642578125,559.5941162109375
tikvahpharma,188962.jpg,bottle,0.3283,393.1168518066406,583.0709228515625,432.5935363769531,699.3028564453125
tikvahpharma,188962.jpg,bottle,0.3277,697.3184204101562,828.3358154296875,727.8135375976562,903.6395263671875
tikvahpharma,188962.jpg,bottle,0.3143,768.4482421875,816.8927001953125,791.780517578125,889.0234375
tikvahpharma,188962.jpg,bottle,0.3073,775.014404296875,815.8792724609375,800.28515625,886.6253662109375
tikvahpharma,188962.jpg,bottle,0.3015,431.6339416503906,580.7032470703125,468.9631652832031,696.1993408203125
tikvahpharma,188962.jpg,bottle,0.2964,827.3409423828125,819.1201171875,857.4080810546875,875.84033203125
tikvahpharma,188962.jpg,bottle,0.2872,260.049560546875,613.1093139648438,306.860107421875,711.0740356445312
tikvahpharma,188962.jpg,bottle,0.2817,743.040771484375,818.0679931640625,772.876220703125,893.1409912109375
tikvahpharma,188962.jpg,bottle,0.2729,812.31787109375,815.9535522460938,833.7197265625,881.0639038085938
tikvahpharma,188970.jpg,person,0.7789,120.57281494140625,207.4188232421875,818.100341796875,1260.54638671875
tikvahpharma,188971.jpg,person,0.3611,593.0146484375,17.10444450378418,647.762451171875,77.84077453613281
